ID,GENDER,EMPLOYMENT STATUS,SECTOR,MARITAL STATUS,CREDIT SCORE,SCOREGRADE,CRR,CURRENCY,PRINCIPAL_DISBURSED,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,OD_AMOUNT,LOAN_STATUS
51759,MALE,0,INDIVIDUALS,0,676,FF,A3,KES,"125,000.00",0,0,NORMAL,A1-A6,0,CURRENT
51760,MALE,EMPLOYED,FINANCE & INSURANCE,0,694,DD,A5,KES,"319,000.00","29,619.70",0,NORMAL,A1-A6,0,CURRENT
51764,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,675,FF,A5,KES,"300,000.00","12,860.05",0,NORMAL,A1-A6,0,CURRENT
51786,0,0,INDIVIDUALS,MARRIED,725,CC,A5,KES,"56,000.00","4,608.49",0,NORMAL,A1-A6,0,CURRENT
51797,MALE,EMPLOYED,MANUFACTURING & PROCESSING,0,776,AA,A5,KES,"266,000.00","24,698.55",0,NORMAL,A1-A6,0,CURRENT
51799,MALE,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,730,BB,A5,KES,"300,000.00","27,855.51",0,NORMAL,A1-A6,0,CURRENT
51802,FEMALE,0,INDIVIDUALS,0,755,AA,A5,KES,"150,000.00","13,927.75",0,NORMAL,A1-A6,0,CURRENT
51804,0,0,INDIVIDUALS,0,762,AA,A5,KES,"600,000.00","55,599.58",0,NORMAL,A1-A6,0,CURRENT
51815,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,656,GG,A5,KES,"78,000.00","7,240.38",5,NORMAL,A1-A6,"7,271.33",CURRENT
51826,MALE,SELF-EMPLOYED,AGRICULTURE,SINGLE,646,GG,A5,KES,"61,000.00","5,662.35",0,NORMAL,A1-A6,0,CURRENT
51834,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,676,FF,A5,KES,"542,000.00","50,311.38",36,WATCH,B7,"91,490.90",CURRENT
51838,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,683,EE,A5,KES,"336,000.00","31,189.34",5,NORMAL,A1-A6,"11,203.56",CURRENT
51840,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,603,II,A5,KES,"94,000.00","7,323.22",0,NORMAL,A1-A6,0,CURRENT
51841,FEMALE,SELF-EMPLOYED,REAL ESTATE,MARRIED,597,II,A5,KES,"104,000.00","9,653.85",0,NORMAL,A1-A6,0,CURRENT
51850,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,659,GG,A5,KES,"120,000.00","11,139.05",0,NORMAL,A1-A6,0,CURRENT
51852,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,#N/A,#N/A,A5,KES,"466,000.00","43,256.65",0,NORMAL,A1-A6,0,CURRENT
51883,MALE,0,INDIVIDUALS,0,#N/A,#N/A,A3,KES,"559,000.00","51,889.41",0,NORMAL,A1-A6,0,CURRENT
51890,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,808,AA,A5,KES,"525,000.00","48,733.35",0,NORMAL,A1-A6,0,CURRENT
51903,0,0,INDIVIDUALS,0,631,HH,A5,KES,"535,000.00","49,661.60",0,NORMAL,A1-A6,0,CURRENT
51909,FEMALE,EMPLOYED,AGRICULTURE,MARRIED,635,HH,A5,KES,"1,000,000.00","92,833.84",4,NORMAL,A1-A6,"92,325.49",CURRENT
51918,MALE,EMPLOYED,BUSINESS SERVICES,0,742,BB,A5,KES,"150,000.00","13,570.06",5,NORMAL,A1-A6,"13,614.67",CURRENT
51920,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,553,JJ,B11,KES,"157,000.00","14,574.91",96,SUBSTANDARD,B8,"60,866.46",CURRENT
51923,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,582,JJ,B9,KES,"330,000.00","30,635.16",96,SUBSTANDARD,B8,"123,465.84",CURRENT
51925,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,726,CC,A5,KES,"70,000.00","6,443.63",0,NORMAL,A1-A6,0,CURRENT
51932,0,EMPLOYED,INDIVIDUALS,MARRIED,776,AA,A5,KES,"350,000.00","29,719.26",0,NORMAL,A1-A6,0,CURRENT
51941,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,713,CC,A5,KES,"450,000.00","41,675.07",4,NORMAL,A1-A6,"41,777.83",CURRENT
51960,MALE,SELF-EMPLOYED,BUSINESS SERVICES,0,755,AA,A5,KES,"250,000.00","23,208.46",0,NORMAL,A1-A6,0,CURRENT
51964,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,0,692,EE,A5,KES,"206,000.00","19,123.77",4,NORMAL,A1-A6,"18,694.12",CURRENT
51966,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,611,II,B10,KES,"500,000.00","46,416.91",155,SUBSTANDARD,B8,"296,942.65",CURRENT
51967,MALE,OTHER,NON PROFIT INSTITUTIONS,0,768,AA,A5,KES,"923,380.02","85,743.09",4,NORMAL,A1-A6,"85,954.51",CURRENT
51973,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,712,CC,A5,KES,"250,000.00","23,208.46",0,NORMAL,A1-A6,0,CURRENT
51977,MALE,EMPLOYED,FINANCE & INSURANCE,0,689,EE,A5,KES,"68,020.81","6,315.46",4,NORMAL,A1-A6,"6,211.42",CURRENT
51988,MALE,0,INDIVIDUALS,0,736,BB,A3,KES,"700,000.00","64,983.69",0,NORMAL,A1-A6,0,CURRENT
51994,FEMALE,0,INDIVIDUALS,0,781,AA,A3,KES,"393,173.68","36,509.54",0,NORMAL,A1-A6,0,CURRENT
52005,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,748,BB,A5,KES,"360,000.00","33,420.18",0,NORMAL,A1-A6,0,CURRENT
52014,MALE,SELF-EMPLOYED,INDIVIDUALS,MARRIED,808,AA,A5,KES,"956,000.00","88,749.15",0,NORMAL,A1-A6,0,CURRENT
52026,MALE,EMPLOYED,TOURISM & HOSPITALITY,0,648,GG,A5,KES,"246,000.00","22,827.30",0,NORMAL,A1-A6,0,CURRENT
52029,MALE,EMPLOYED,ELECTRICITY & WATER,0,743,BB,A5,KES,"500,000.00","67,471.58",0,NORMAL,A1-A6,0,CURRENT
52031,FEMALE,0,INDIVIDUALS,0,650,GG,A5,KES,"298,090.93","27,674.73",4,NORMAL,A1-A6,"27,399.36",CURRENT
52032,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,669,FF,A5,KES,"146,000.00","13,553.74",35,WATCH,B7,"27,578.64",CURRENT
52036,FEMALE,EMPLOYED,AGRICULTURE,MARRIED,645,GG,A5,KES,"549,000.00","50,943.86",0,NORMAL,A1-A6,0,CURRENT
52037,0,OTHER,TOURISM & HOSPITALITY,OTHER,733,BB,A5,KES,"356,000.00","33,034.63",0,NORMAL,A1-A6,0,CURRENT
52066,0,0,INDIVIDUALS,0,683,EE,A5,KES,"1,000,000.00","92,793.91",4,NORMAL,A1-A6,"92,406.73",CURRENT
52071,0,EMPLOYED,INDIVIDUALS,MARRIED,787,AA,A5,KES,"385,000.00","35,725.65",0,NORMAL,A1-A6,0,CURRENT
52079,FEMALE,0,INDIVIDUALS,0,630,HH,A3,KES,"350,000.00","32,477.87",0,NORMAL,A1-A6,0,CURRENT
52090,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,753,AA,A5,KES,"170,000.00","15,774.97",0,NORMAL,A1-A6,0,CURRENT
52095,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,573,JJ,B10,KES,"169,000.00","15,682.17",155,SUBSTANDARD,B8,"84,958.75",CURRENT
52098,FEMALE,0,INDIVIDUALS,MARRIED,648,GG,A3,KES,"395,327.32","36,697.04",34,WATCH,B7,"39,064.15",CURRENT
52099,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,573,JJ,A5,KES,"105,000.00","9,731.74",4,NORMAL,A1-A6,"9,719.18",CURRENT
52129,FEMALE,EMPLOYED,FINANCE & INSURANCE,SINGLE,712,CC,A5,KES,"147,000.00","13,638.48",0,NORMAL,A1-A6,0,CURRENT
52136,FEMALE,OTHER,INDIVIDUALS,OTHER,763,AA,A5,KES,"300,000.00","27,838.17",0,NORMAL,A1-A6,0,CURRENT
52146,FEMALE,OTHER,INDIVIDUALS,MARRIED,749,BB,A5,KES,"500,000.00","46,396.95",0,NORMAL,A1-A6,0,CURRENT
52182,FEMALE,EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,529,JJ,B10,KES,"108,000.00","10,018.39",155,SUBSTANDARD,B8,"64,145.16",CURRENT
52206,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,794,AA,A5,KES,"57,000.00","5,287.49",0,NORMAL,A1-A6,0,CURRENT
52217,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,676,FF,A5,KES,"142,000.00","13,172.33",0,NORMAL,A1-A6,0,CURRENT
52220,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,721,CC,A5,KES,"300,000.00","27,828.87",0,NORMAL,A1-A6,0,CURRENT
52227,MALE,EMPLOYED,NIC ANY OTHER,0,765,AA,A5,KES,"1,000,000.00","92,762.91",0,NORMAL,A1-A6,0,CURRENT
52236,FEMALE,STUDENT,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,672,FF,A5,KES,"53,000.00","7,150.39",0,NORMAL,A1-A6,0,CURRENT
52251,MALE,EMPLOYED,BUSINESS SERVICES,0,807,AA,A5,KES,"368,000.00","34,136.75",4,NORMAL,A1-A6,"34,220.92",CURRENT
52261,FEMALE,EMPLOYED,FINANCE & INSURANCE,OTHER,587,II,B9,KES,"145,000.00","13,450.62",64,WATCH,B7,"36,726.49",CURRENT
52262,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,704,DD,A5,KES,"55,000.00","5,101.96",0,NORMAL,A1-A6,0,CURRENT
52263,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,778,AA,A3,KES,"315,000.00","29,220.32",0,NORMAL,A1-A6,0,CURRENT
52269,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,638,HH,A5,KES,"320,000.00","25,468.05",0,NORMAL,A1-A6,0,CURRENT
52270,0,0,INDIVIDUALS,0,718,CC,A5,KES,"75,000.00","6,957.21",0,NORMAL,A1-A6,0,CURRENT
52280,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,678,EE,A5,KES,"186,000.00","17,253.90",0,NORMAL,A1-A6,0,CURRENT
52285,0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,792,AA,A5,KES,"182,000.00","16,885.54",0,NORMAL,A1-A6,0,CURRENT
52304,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,678,EE,A5,KES,"120,000.00","11,133.33",0,NORMAL,A1-A6,0,CURRENT
52320,FEMALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,678,EE,A5,KES,"108,000.00","10,019.99",0,NORMAL,A1-A6,0,CURRENT
52322,FEMALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,629,HH,A5,KES,"76,000.00","7,051.11",1,NORMAL,A1-A6,"1,027.69",CURRENT
52335,FEMALE,EMPLOYED,REAL ESTATE,MARRIED,749,BB,A5,KES,"805,118.48","74,689.34",0,NORMAL,A1-A6,0,CURRENT
52344,MALE,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,795,AA,A5,KES,"66,000.00","5,432.23",0,NORMAL,A1-A6,0,CURRENT
52366,MALE,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,773,AA,A5,KES,"505,000.00","46,852.74",1,NORMAL,A1-A6,"24,188.37",CURRENT
52368,FEMALE,EMPLOYED,BUSINESS SERVICES,0,611,II,A5,KES,"264,000.00","24,493.32",0,NORMAL,A1-A6,0,CURRENT
52369,MALE,SELF-EMPLOYED,REAL ESTATE,0,752,BB,A5,KES,"507,000.00","41,862.82",0,NORMAL,A1-A6,0,CURRENT
52370,FEMALE,0,INDIVIDUALS,0,698,DD,A3,KES,"200,000.00","18,555.54",0,NORMAL,A1-A6,0,CURRENT
52372,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,0,760,AA,A5,KES,"254,000.00","23,565.54",0,NORMAL,A1-A6,0,CURRENT
52376,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,618,HH,B10,KES,"1,000,000.00","92,777.71",120,SUBSTANDARD,B8,"467,298.44",CURRENT
52377,FEMALE,0,INDIVIDUALS,0,771,AA,A3,KES,"320,000.00","26,355.48",0,NORMAL,A1-A6,0,CURRENT
52379,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,OTHER,710,CC,A5,KES,"87,000.00","8,071.66",0,NORMAL,A1-A6,0,CURRENT
52383,MALE,0,BUSINESS SERVICES,SINGLE,692,EE,A5,KES,"427,915.28","39,656.86",1,NORMAL,A1-A6,"39,640.67",CURRENT
52384,MALE,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,612,II,A5,KES,"484,000.00","44,904.41",1,NORMAL,A1-A6,"44,422.26",CURRENT
52390,MALE,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,662,FF,A5,KES,"120,000.00","9,873.83",0,NORMAL,A1-A6,0,CURRENT
52393,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,757,AA,A5,KES,"1,000,000.00","92,777.71",0,NORMAL,A1-A6,0,CURRENT
52395,MALE,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,701,DD,A5,KES,"100,000.00","9,277.77",0,NORMAL,A1-A6,0,CURRENT
52408,FEMALE,EMPLOYED,BUSINESS SERVICES,MARRIED,585,II,A5,KES,"53,026.21","4,919.81",0,NORMAL,A1-A6,0,CURRENT
52417,FEMALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,757,AA,A5,KES,"500,230.31","46,411.80",29,NORMAL,A1-A6,"86,457.10",CURRENT
52419,MALE,EMPLOYED,BUSINESS SERVICES,0,795,AA,A5,KES,"120,000.00","11,133.33",0,NORMAL,A1-A6,0,CURRENT
52420,FEMALE,0,INDIVIDUALS,0,675,FF,A3,KES,"565,000.00","52,419.41",0,NORMAL,A1-A6,0,CURRENT
52423,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,757,AA,A5,KES,"213,000.00","19,761.66",0,NORMAL,A1-A6,0,CURRENT
52426,0,EMPLOYED,INDIVIDUALS,MARRIED,795,AA,A5,KES,"70,000.00","6,494.44",0,NORMAL,A1-A6,0,CURRENT
52435,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,669,FF,A5,KES,"200,000.00","18,555.54",0,NORMAL,A1-A6,0,CURRENT
52444,FEMALE,EMPLOYED,BUSINESS SERVICES,SINGLE,738,BB,A5,KES,"253,000.00","23,469.10",0,NORMAL,A1-A6,0,CURRENT
52457,MALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,653,GG,A5,KES,"300,000.00","27,828.98",0,NORMAL,A1-A6,0,CURRENT
52464,MALE,EMPLOYED,TOURISM & HOSPITALITY,0,683,EE,A5,KES,"90,000.00","3,904.99",0,NORMAL,A1-A6,0,CURRENT
52493,FEMALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,628,HH,A5,KES,"149,000.00","13,821.73",0,NORMAL,A1-A6,0,CURRENT
52496,FEMALE,SELF-EMPLOYED,REAL ESTATE,MARRIED,640,GG,A5,KES,"175,000.00","16,233.57",1,NORMAL,A1-A6,995.7,CURRENT
52497,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,591,II,A5,KES,"105,211.58","9,754.71",1,NORMAL,A1-A6,"9,849.91",CURRENT
52528,FEMALE,0,INDIVIDUALS,0,657,GG,A3,KES,"172,000.00","15,955.28",0,NORMAL,A1-A6,0,CURRENT
52530,FEMALE,EMPLOYED,INDIVIDUALS,MARRIED,684,EE,A3,KES,"82,000.00","6,752.17",0,NORMAL,A1-A6,0,CURRENT
52544,FEMALE,0,INDIVIDUALS,MARRIED,644,GG,A3,KES,"511,000.00","42,081.33",0,NORMAL,A1-A6,"42,081.33",CURRENT
52553,FEMALE,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,755,AA,A5,KES,"890,000.00","82,551.84",0,NORMAL,A1-A6,"72,877.84",CURRENT
52559,MALE,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,735,BB,A5,KES,"500,000.00","46,377.44",0,NORMAL,A1-A6,0,CURRENT
52595,MALE,EMPLOYED,BUSINESS SERVICES,0,660,FF,B9,KES,"600,000.00","55,652.93",0,NORMAL,A1-A6,"38,651.55",CURRENT
52614,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,757,AA,A5,KES,"853,000.00","79,119.92",0,NORMAL,A1-A6,"33,017.07",CURRENT
52618,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,757,AA,A5,KES,"1,000,000.00","81,562.61",0,NORMAL,A1-A6,0,CURRENT
52619,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,762,AA,A5,KES,"374,356.74","22,571.24",0,NORMAL,A1-A6,0,CURRENT
52625,FEMALE,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,648,GG,A5,KES,"57,000.00","5,287.64",0,NORMAL,A1-A6,0,CURRENT
52640,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,757,AA,A5,KES,"1,000,000.00","82,510.38",0,NORMAL,A1-A6,0,CURRENT
52644,MALE,EMPLOYED,BUSINESS SERVICES,0,687,EE,A5,KES,"122,000.00","16,456.03",0,NORMAL,A1-A6,0,CURRENT
52646,0,EMPLOYED,INDIVIDUALS,MARRIED,652,GG,A5,KES,"130,000.00","10,849.92",0,NORMAL,A1-A6,0,CURRENT
52655,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,698,DD,A5,KES,"850,000.00","78,850.81",0,NORMAL,A1-A6,0,CURRENT
52661,FEMALE,0,INDIVIDUALS,0,698,DD,A5,KES,"689,000.00","63,885.45",0,NORMAL,A1-A6,0,CURRENT
52670,MALE,EMPLOYED,FINANCE & INSURANCE,MARRIED,712,CC,A5,KES,"105,000.00","9,740.39",0,NORMAL,A1-A6,0,CURRENT
52675,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,728,CC,A5,KES,"375,000.00","34,787.12",0,NORMAL,A1-A6,0,CURRENT
52712,0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,735,BB,A5,KES,"300,000.00","27,829.70",27,NORMAL,A1-A6,"28,477.97",CURRENT
52720,MALE,0,INDIVIDUALS,0,757,AA,A5,KES,"100,000.00","7,650.51",0,NORMAL,A1-A6,0,CURRENT
52740,MALE,EMPLOYED,FINANCE & INSURANCE,0,789,AA,A5,KES,"300,000.00","27,829.70",0,NORMAL,A1-A6,391.78,CURRENT
52752,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,757,AA,A5,KES,"560,000.00","51,948.77",0,NORMAL,A1-A6,0,CURRENT
52828,FEMALE,EMPLOYED,INDIVIDUALS,OTHER,655,GG,A5,KES,"250,000.00","23,185.91",0,NORMAL,A1-A6,312.32,CURRENT
52840,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,629,HH,A5,KES,"51,562.33","4,810.99",0,NORMAL,A1-A6,0,CURRENT
52848,MALE,EMPLOYED,BUSINESS SERVICES,SINGLE,771,AA,A5,KES,"1,000,000.00","92,743.66",26,NORMAL,A1-A6,"95,083.12",CURRENT
52859,0,EMPLOYED,BUSINESS SERVICES,MARRIED,781,AA,A5,KES,"483,000.00","44,795.19",0,NORMAL,A1-A6,0,CURRENT
52869,0,STUDENT,INDIVIDUALS,0,706,DD,A5,KES,"1,000,000.00","91,363.33",0,NORMAL,A1-A6,0,CURRENT
52871,MALE,EMPLOYED,BUSINESS SERVICES,MARRIED,703,DD,A5,KES,"150,000.00","13,910.98",0,NORMAL,A1-A6,0,CURRENT
52877,MALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,638,HH,A5,KES,"375,000.00","34,777.45",54,WATCH,B7,"48,993.51",CURRENT
52894,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,694,DD,A5,KES,"95,000.00","8,810.28",0,NORMAL,A1-A6,0,CURRENT
52899,0,EMPLOYED,INDIVIDUALS,SINGLE,670,FF,A5,KES,"528,000.00","48,966.65",0,NORMAL,A1-A6,0,CURRENT
52900,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,775,AA,A5,KES,"1,000,000.00","92,739.88",22,NORMAL,A1-A6,"70,879.34",CURRENT
52906,FEMALE,0,INDIVIDUALS,0,765,AA,A5,KES,"200,000.00","18,547.98",0,NORMAL,A1-A6,0,CURRENT
52917,MALE,EMPLOYED,BUSINESS SERVICES,0,609,II,A5,KES,"110,314.83","9,896.64",0,NORMAL,A1-A6,59.36,CURRENT
52922,MALE,SELF-EMPLOYED,AGRICULTURE,0,580,JJ,B9,KES,"808,628.50","75,730.87",67,WATCH,B7,"232,923.37",CURRENT
52926,FEMALE,EMPLOYED,INDIVIDUALS,0,574,JJ,A5,KES,"100,170.62","8,843.90",0,NORMAL,A1-A6,0,CURRENT
52934,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,658,GG,A5,KES,"76,000.00","6,717.37",0,NORMAL,A1-A6,0,CURRENT
52938,0,0,INDIVIDUALS,0,775,AA,A5,KES,"233,210.27","19,210.30",0,NORMAL,A1-A6,0,CURRENT
52948,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,743,BB,A5,KES,"140,000.00","12,983.58",0,NORMAL,A1-A6,0,CURRENT
52952,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,654,GG,A5,KES,"1,000,000.00",0,0,NORMAL,A1-A6,0,CURRENT
52956,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,717,CC,A5,KES,"107,000.00","9,923.17",0,NORMAL,A1-A6,0,CURRENT
52957,MALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,657,GG,A5,KES,"1,000,000.00","82,215.64",0,NORMAL,A1-A6,0,CURRENT
52964,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,749,BB,A5,KES,"140,000.00","11,611.23",0,NORMAL,A1-A6,0,CURRENT
52967,MALE,EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,540,JJ,B9,KES,"66,000.00","6,120.83",85,WATCH,B7,"19,250.17",CURRENT
52976,0,EMPLOYED,INDIVIDUALS,MARRIED,688,EE,A5,KES,"120,000.00","11,128.79",0,NORMAL,A1-A6,0,CURRENT
52977,FEMALE,0,INDIVIDUALS,0,704,DD,A5,KES,"162,000.00","15,023.86",0,NORMAL,A1-A6,0,CURRENT
52981,FEMALE,0,INDIVIDUALS,0,616,II,A3,KES,"417,000.00","38,672.53",0,NORMAL,A1-A6,0,CURRENT
52990,FEMALE,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,607,II,B9,KES,"244,000.00","22,628.53",54,WATCH,B7,"42,800.29",CURRENT
52991,MALE,EMPLOYED,INDIVIDUALS,0,620,HH,A5,KES,"120,219.88","11,134.97",0,NORMAL,A1-A6,0,CURRENT
52994,FEMALE,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,558,JJ,A5,KES,"77,000.00","7,140.97",0,NORMAL,A1-A6,0,CURRENT
53015,MALE,EMPLOYED,BUSINESS SERVICES,0,590,II,B10,KES,"281,000.00","26,057.24",144,SUBSTANDARD,B8,"139,696.46",CURRENT
53019,MALE,0,INDIVIDUALS,MARRIED,745,BB,A5,KES,"1,000,000.00","92,676.44",0,NORMAL,A1-A6,0,CURRENT
53022,MALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,787,AA,A5,KES,"1,000,000.00","91,969.45",0,NORMAL,A1-A6,0,CURRENT
53023,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,0,635,HH,A5,KES,"78,427.49","6,486.72",0,NORMAL,A1-A6,0,CURRENT
53024,MALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,657,GG,A5,KES,"85,000.00","7,882.09",0,NORMAL,A1-A6,0,CURRENT
53032,FEMALE,OTHER,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,775,AA,A5,KES,"500,000.00","41,146.79",0,NORMAL,A1-A6,0,CURRENT
53034,FEMALE,SELF-EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,732,BB,A5,KES,"384,000.00","26,061.63",0,NORMAL,A1-A6,0,CURRENT
53035,FEMALE,0,BUSINESS SERVICES,MARRIED,757,AA,A5,KES,"200,000.00","18,546.08",0,NORMAL,A1-A6,0,CURRENT
53038,FEMALE,0,INDIVIDUALS,0,701,DD,A6,KES,"193,000.00","17,896.97",53,WATCH,B7,"37,057.99",CURRENT
53045,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,662,FF,A5,KES,"372,282.56","34,526.34",0,NORMAL,A1-A6,0,CURRENT
53049,#N/A,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,602,II,A5,KES,"1,000,000.00","92,730.41",0,NORMAL,A1-A6,0,CURRENT
53050,MALE,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,753,AA,A5,KES,"1,000,000.00","92,730.41",0,NORMAL,A1-A6,0,CURRENT
53052,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,634,HH,A5,KES,"500,000.00","46,365.20",0,NORMAL,A1-A6,0,CURRENT
53058,FEMALE,SELF-EMPLOYED,AGRICULTURE,MARRIED,672,FF,A5,KES,"91,000.00","9,134.03",0,NORMAL,A1-A6,0,CURRENT
53065,MALE,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,597,II,A5,KES,"75,000.00","6,954.78",53,WATCH,B7,"14,382.42",CURRENT
53067,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,0,640,GG,A5,KES,"106,000.00","9,899.95",7,NORMAL,A1-A6,"9,945.98",CURRENT
53069,FEMALE,0,INDIVIDUALS,0,673,FF,A3,KES,"123,000.00","11,405.84",0,NORMAL,A1-A6,90.48,CURRENT
53072,MALE,0,INDIVIDUALS,0,673,FF,A3,KES,"213,000.00","16,580.85",0,NORMAL,A1-A6,0,CURRENT
53073,FEMALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,611,II,B9,KES,"120,000.00","11,127.65",84,WATCH,B7,"23,710.26",CURRENT
53075,FEMALE,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,703,DD,A5,KES,"1,000,000.00","92,730.41",0,NORMAL,A1-A6,0,CURRENT
53081,FEMALE,EMPLOYED,MANUFACTURING & PROCESSING,0,699,DD,A5,KES,"82,000.00","7,603.89",0,NORMAL,A1-A6,0,CURRENT
53084,MALE,EMPLOYED,AGRICULTURE,0,639,GG,A5,KES,"1,000,000.00","92,730.41",0,NORMAL,A1-A6,821.18,CURRENT
53085,MALE,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,0,681,EE,A5,KES,"130,000.00","12,054.96",22,NORMAL,A1-A6,"9,395.05",CURRENT
