ID,GENDER,AGE,NO_DEFAULT_LOAN,EMPLOYMENT_STATUS,SECTOR,MARITAL_STATUS,CREDIT_SCORE,SCOREGRADE,CRR,CURRENCY,NET INCOME,PRINCIPAL_AMOUNT,EMI,OD_DAYS,PRUDENTIAL_CLASSIFICATION,RISK_GRADE,AREARS,LOAN_STATUS
210573.0,FEMALE,35,0.0,0,INDIVIDUALS,0,755.0,AA,A5,KES,3485560.87,150000.0,"13,927.75",0.0,NORMAL,A1-A6,0,CURRENT
173733.0,0,39,0.0,0,INDIVIDUALS,0,762.0,AA,A5,KES,3653032.3,600000.0,"55,599.58",0.0,NORMAL,A1-A6,0,CURRENT
404734.0,MALE,32,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,656.0,GG,A5,KES,274571.15,78000.0,"7,240.38",5.0,NORMAL,A1-A6,"7,271.33",CURRENT
269061.0,MALE,34,0.0,SELF-EMPLOYED,AGRICULTURE,SINGLE,646.0,GG,A5,KES,538665.0,61000.0,"5,662.35",0.0,NORMAL,A1-A6,0,CURRENT
214897.0,FEMALE,45,1.0,EMPLOYED,BUSINESS SERVICES,MARRIED,676.0,FF,A5,KES,145388.0,542000.0,"50,311.38",36.0,WATCH,B7,"91,490.90",CURRENT
37333.0,MALE,38,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,683.0,EE,A5,KES,1624426.0,336000.0,"31,189.34",5.0,NORMAL,A1-A6,"11,203.56",CURRENT
462595.0,MALE,44,5.0,EMPLOYED,BUSINESS SERVICES,MARRIED,603.0,II,A5,KES,591566.0,94000.0,"7,323.22",0.0,NORMAL,A1-A6,0,CURRENT
124747.0,FEMALE,37,3.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,597.0,II,A5,KES,1999900.0,104000.0,"9,653.85",0.0,NORMAL,A1-A6,0,CURRENT
156549.0,FEMALE,35,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,659.0,GG,A5,KES,1659615.0,120000.0,"11,139.05",0.0,NORMAL,A1-A6,0,CURRENT
315329.0,FEMALE,53,,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,,,A5,KES,3721087.95,466000.0,"43,256.65",0.0,NORMAL,A1-A6,0,CURRENT
14571.0,MALE,46,,0,INDIVIDUALS,0,,,A3,KES,2334908.55,559000.0,"51,889.41",0.0,NORMAL,A1-A6,0,CURRENT
483797.0,MALE,32,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,808.0,AA,A5,KES,7508577.0,525000.0,"48,733.35",0.0,NORMAL,A1-A6,0,CURRENT
447756.0,0,39,2.0,0,INDIVIDUALS,0,631.0,HH,A5,KES,2552669.0,535000.0,"49,661.60",0.0,NORMAL,A1-A6,0,CURRENT
310008.0,FEMALE,40,0.0,EMPLOYED,AGRICULTURE,MARRIED,635.0,HH,A5,KES,21914279.11,1000000.0,"92,833.84",4.0,NORMAL,A1-A6,"92,325.49",CURRENT
120987.0,MALE,49,0.0,EMPLOYED,BUSINESS SERVICES,0,742.0,BB,A5,KES,892366.32,150000.0,"13,570.06",5.0,NORMAL,A1-A6,"13,614.67",CURRENT
388681.0,MALE,58,1.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,553.0,JJ,B11,KES,2100328.0,157000.0,"14,574.91",96.0,SUBSTANDARD,B8,"60,866.46",CURRENT
349157.0,MALE,43,2.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,582.0,JJ,B9,KES,307587.0,330000.0,"30,635.16",96.0,SUBSTANDARD,B8,"123,465.84",CURRENT
113715.0,MALE,38,0.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,726.0,CC,A5,KES,926324.0,70000.0,"6,443.63",0.0,NORMAL,A1-A6,0,CURRENT
411595.0,0,37,0.0,EMPLOYED,INDIVIDUALS,MARRIED,776.0,AA,A5,KES,14984646.9,350000.0,"29,719.26",0.0,NORMAL,A1-A6,0,CURRENT
152926.0,FEMALE,32,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,713.0,CC,A5,KES,2576363.67,450000.0,"41,675.07",4.0,NORMAL,A1-A6,"41,777.83",CURRENT
230319.0,MALE,43,0.0,SELF-EMPLOYED,BUSINESS SERVICES,0,755.0,AA,A5,KES,1403500.0,250000.0,"23,208.46",0.0,NORMAL,A1-A6,0,CURRENT
346505.0,FEMALE,31,1.0,EMPLOYED,MANUFACTURING & PROCESSING,0,692.0,EE,A5,KES,1297865.4,206000.0,"19,123.77",4.0,NORMAL,A1-A6,"18,694.12",CURRENT
300984.0,FEMALE,43,5.0,EMPLOYED,BUSINESS SERVICES,SINGLE,611.0,II,B10,KES,0.0,500000.0,"46,416.91",155.0,SUBSTANDARD,B8,"296,942.65",CURRENT
94985.0,MALE,57,0.0,OTHER,NON PROFIT INSTITUTIONS,0,768.0,AA,A5,KES,3434796.87,923380.02,"85,743.09",4.0,NORMAL,A1-A6,"85,954.51",CURRENT
499795.0,MALE,40,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,712.0,CC,A5,KES,5324292.85,250000.0,"23,208.46",0.0,NORMAL,A1-A6,0,CURRENT
57750.0,MALE,37,3.0,EMPLOYED,FINANCE & INSURANCE,0,689.0,EE,A5,KES,809788.08,68020.81,"6,315.46",4.0,NORMAL,A1-A6,"6,211.42",CURRENT
81802.0,MALE,40,0.0,0,INDIVIDUALS,0,736.0,BB,A3,KES,5857444.58,700000.0,"64,983.69",0.0,NORMAL,A1-A6,0,CURRENT
484813.0,FEMALE,46,0.0,0,INDIVIDUALS,0,781.0,AA,A3,KES,2650840.43,393173.68,"36,509.54",0.0,NORMAL,A1-A6,0,CURRENT
49084.0,FEMALE,42,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,748.0,BB,A5,KES,2683091.2,360000.0,"33,420.18",0.0,NORMAL,A1-A6,0,CURRENT
34811.0,MALE,55,0.0,SELF-EMPLOYED,INDIVIDUALS,MARRIED,808.0,AA,A5,KES,12501442.73,956000.0,"88,749.15",0.0,NORMAL,A1-A6,0,CURRENT
223765.0,MALE,49,2.0,EMPLOYED,TOURISM & HOSPITALITY,0,648.0,GG,A5,KES,1125474.85,246000.0,"22,827.30",0.0,NORMAL,A1-A6,0,CURRENT
389833.0,MALE,35,0.0,EMPLOYED,ELECTRICITY & WATER,0,743.0,BB,A5,KES,4832824.0,500000.0,"67,471.58",0.0,NORMAL,A1-A6,0,CURRENT
495123.0,FEMALE,42,0.0,0,INDIVIDUALS,0,650.0,GG,A5,KES,801269.28,298090.93,"27,674.73",4.0,NORMAL,A1-A6,"27,399.36",CURRENT
41561.0,MALE,36,4.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,669.0,FF,A5,KES,82990.5,146000.0,"13,553.74",35.0,WATCH,B7,"27,578.64",CURRENT
479825.0,FEMALE,51,1.0,EMPLOYED,AGRICULTURE,MARRIED,645.0,GG,A5,KES,3117455.0,549000.0,"50,943.86",0.0,NORMAL,A1-A6,0,CURRENT
270001.0,0,39,0.0,OTHER,TOURISM & HOSPITALITY,OTHER,733.0,BB,A5,KES,2039880.24,356000.0,"33,034.63",0.0,NORMAL,A1-A6,0,CURRENT
70333.0,0,36,1.0,0,INDIVIDUALS,0,683.0,EE,A5,KES,4630854.79,1000000.0,"92,793.91",4.0,NORMAL,A1-A6,"92,406.73",CURRENT
168022.0,0,33,0.0,EMPLOYED,INDIVIDUALS,MARRIED,787.0,AA,A5,KES,2521256.28,385000.0,"35,725.65",0.0,NORMAL,A1-A6,0,CURRENT
192752.0,FEMALE,53,1.0,0,INDIVIDUALS,0,630.0,HH,A3,KES,3329179.0,350000.0,"32,477.87",0.0,NORMAL,A1-A6,0,CURRENT
183576.0,MALE,32,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,753.0,AA,A5,KES,452998.0,170000.0,"15,774.97",0.0,NORMAL,A1-A6,0,CURRENT
411946.0,MALE,31,2.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,573.0,JJ,B10,KES,2356582.0,169000.0,"15,682.17",155.0,SUBSTANDARD,B8,"84,958.75",CURRENT
487380.0,FEMALE,54,2.0,0,INDIVIDUALS,MARRIED,648.0,GG,A3,KES,2207424.25,395327.32,"36,697.04",34.0,WATCH,B7,"39,064.15",CURRENT
403744.0,MALE,30,1.0,EMPLOYED,BUSINESS SERVICES,SINGLE,573.0,JJ,A5,KES,890915.75,105000.0,"9,731.74",4.0,NORMAL,A1-A6,"9,719.18",CURRENT
234475.0,FEMALE,29,0.0,EMPLOYED,FINANCE & INSURANCE,SINGLE,712.0,CC,A5,KES,1096768.15,147000.0,"13,638.48",0.0,NORMAL,A1-A6,0,CURRENT
30977.0,FEMALE,56,0.0,OTHER,INDIVIDUALS,OTHER,763.0,AA,A5,KES,3443321.48,300000.0,"27,838.17",0.0,NORMAL,A1-A6,0,CURRENT
324575.0,FEMALE,41,0.0,OTHER,INDIVIDUALS,MARRIED,749.0,BB,A5,KES,7446285.98,500000.0,"46,396.95",0.0,NORMAL,A1-A6,0,CURRENT
365843.0,FEMALE,23,2.0,EMPLOYED,BUILDING & CONSTRUCTION,MARRIED,529.0,JJ,B10,KES,1210938.32,108000.0,"10,018.39",155.0,SUBSTANDARD,B8,"64,145.16",CURRENT
49636.0,MALE,48,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,794.0,AA,A5,KES,2711990.05,57000.0,"5,287.49",0.0,NORMAL,A1-A6,0,CURRENT
364452.0,MALE,43,2.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,676.0,FF,A5,KES,1871322.9,142000.0,"13,172.33",0.0,NORMAL,A1-A6,0,CURRENT
386890.0,MALE,37,1.0,EMPLOYED,BUSINESS SERVICES,SINGLE,721.0,CC,A5,KES,2146662.92,300000.0,"27,828.87",0.0,NORMAL,A1-A6,0,CURRENT
447953.0,MALE,41,0.0,EMPLOYED,,0,765.0,AA,A5,KES,27460362.6,1000000.0,"92,762.91",0.0,NORMAL,A1-A6,0,CURRENT
389068.0,FEMALE,22,0.0,STUDENT,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,672.0,FF,A5,KES,368045.75,53000.0,"7,150.39",0.0,NORMAL,A1-A6,0,CURRENT
237993.0,MALE,53,0.0,EMPLOYED,BUSINESS SERVICES,0,807.0,AA,A5,KES,6128678.58,368000.0,"34,136.75",4.0,NORMAL,A1-A6,"34,220.92",CURRENT
302059.0,FEMALE,44,1.0,EMPLOYED,FINANCE & INSURANCE,OTHER,587.0,II,B9,KES,1860420.6,145000.0,"13,450.62",64.0,WATCH,B7,"36,726.49",CURRENT
356650.0,MALE,27,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,704.0,DD,A5,KES,631934.0,55000.0,"5,101.96",0.0,NORMAL,A1-A6,0,CURRENT
405566.0,FEMALE,57,0.0,EMPLOYED,INDIVIDUALS,MARRIED,778.0,AA,A3,KES,2972263.85,315000.0,"29,220.32",0.0,NORMAL,A1-A6,0,CURRENT
213037.0,FEMALE,35,8.0,EMPLOYED,INDIVIDUALS,MARRIED,638.0,HH,A5,KES,3043495.0,320000.0,"25,468.05",0.0,NORMAL,A1-A6,0,CURRENT
320819.0,0,28,0.0,0,INDIVIDUALS,0,718.0,CC,A5,KES,560142.35,75000.0,"6,957.21",0.0,NORMAL,A1-A6,0,CURRENT
67204.0,FEMALE,39,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,0,678.0,EE,A5,KES,1901181.12,186000.0,"17,253.90",0.0,NORMAL,A1-A6,0,CURRENT
29693.0,0,43,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,792.0,AA,A5,KES,1470622.45,182000.0,"16,885.54",0.0,NORMAL,A1-A6,0,CURRENT
446231.0,MALE,29,1.0,EMPLOYED,BUSINESS SERVICES,MARRIED,678.0,EE,A5,KES,1166936.0,120000.0,"11,133.33",0.0,NORMAL,A1-A6,0,CURRENT
239289.0,FEMALE,33,0.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,678.0,EE,A5,KES,1791884.0,108000.0,"10,019.99",0.0,NORMAL,A1-A6,0,CURRENT
91713.0,FEMALE,40,2.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,629.0,HH,A5,KES,807060.0,76000.0,"7,051.11",1.0,NORMAL,A1-A6,"1,027.69",CURRENT
141152.0,FEMALE,37,0.0,EMPLOYED,REAL ESTATE,MARRIED,749.0,BB,A5,KES,4745399.2,805118.48,"74,689.34",0.0,NORMAL,A1-A6,0,CURRENT
408369.0,MALE,37,0.0,SELF-EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,795.0,AA,A5,KES,575330.0,66000.0,"5,432.23",0.0,NORMAL,A1-A6,0,CURRENT
415913.0,MALE,28,0.0,SELF-EMPLOYED,BUSINESS SERVICES,SINGLE,773.0,AA,A5,KES,5871312.1,505000.0,"46,852.74",1.0,NORMAL,A1-A6,"24,188.37",CURRENT
220293.0,FEMALE,52,2.0,EMPLOYED,BUSINESS SERVICES,0,611.0,II,A5,KES,2580586.75,264000.0,"24,493.32",0.0,NORMAL,A1-A6,0,CURRENT
47891.0,MALE,78,0.0,SELF-EMPLOYED,REAL ESTATE,0,752.0,BB,A5,KES,4058406.0,507000.0,"41,862.82",0.0,NORMAL,A1-A6,0,CURRENT
422324.0,FEMALE,50,0.0,0,INDIVIDUALS,0,698.0,DD,A3,KES,4622060.0,200000.0,"18,555.54",0.0,NORMAL,A1-A6,0,CURRENT
42141.0,FEMALE,43,0.0,EMPLOYED,MANUFACTURING & PROCESSING,0,760.0,AA,A5,KES,1570567.5,254000.0,"23,565.54",0.0,NORMAL,A1-A6,0,CURRENT
396508.0,FEMALE,40,4.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,618.0,HH,B10,KES,1300.0,1000000.0,"92,777.71",120.0,SUBSTANDARD,B8,"467,298.44",CURRENT
305503.0,FEMALE,50,0.0,0,INDIVIDUALS,0,771.0,AA,A3,KES,4036174.55,320000.0,"26,355.48",0.0,NORMAL,A1-A6,0,CURRENT
59610.0,FEMALE,45,0.0,EMPLOYED,MANUFACTURING & PROCESSING,OTHER,710.0,CC,A5,KES,496307.2,87000.0,"8,071.66",0.0,NORMAL,A1-A6,0,CURRENT
119423.0,MALE,31,0.0,0,BUSINESS SERVICES,SINGLE,692.0,EE,A5,KES,2034257.0,427915.28,"39,656.86",1.0,NORMAL,A1-A6,"39,640.67",CURRENT
212713.0,MALE,43,2.0,EMPLOYED,TOURISM & HOSPITALITY,SINGLE,612.0,II,A5,KES,3524608.65,484000.0,"44,904.41",1.0,NORMAL,A1-A6,"44,422.26",CURRENT
380056.0,MALE,46,2.0,EMPLOYED,NON PROFIT INSTITUTIONS,MARRIED,662.0,FF,A5,KES,3400946.81,120000.0,"9,873.83",0.0,NORMAL,A1-A6,0,CURRENT
212567.0,MALE,47,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,757.0,AA,A5,KES,1103855.09,1000000.0,"92,777.71",0.0,NORMAL,A1-A6,0,CURRENT
372542.0,MALE,37,0.0,SELF-EMPLOYED,BUSINESS SERVICES,OTHER,701.0,DD,A5,KES,1371661.0,100000.0,"9,277.77",0.0,NORMAL,A1-A6,0,CURRENT
255963.0,FEMALE,38,1.0,EMPLOYED,BUSINESS SERVICES,MARRIED,585.0,II,A5,KES,497818.52,53026.21,"4,919.81",0.0,NORMAL,A1-A6,0,CURRENT
141550.0,FEMALE,37,0.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,757.0,AA,A5,KES,6354013.52,500230.31,"46,411.80",29.0,NORMAL,A1-A6,"86,457.10",CURRENT
384134.0,MALE,38,0.0,EMPLOYED,BUSINESS SERVICES,0,795.0,AA,A5,KES,2262001.75,120000.0,"11,133.33",0.0,NORMAL,A1-A6,0,CURRENT
323819.0,FEMALE,40,0.0,0,INDIVIDUALS,0,675.0,FF,A3,KES,2678296.85,565000.0,"52,419.41",0.0,NORMAL,A1-A6,0,CURRENT
212623.0,,51,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,757.0,AA,A5,KES,,213000.0,"19,761.66",0.0,NORMAL,A1-A6,0,CURRENT
135252.0,0,45,0.0,EMPLOYED,INDIVIDUALS,MARRIED,795.0,AA,A5,KES,3615253.2,70000.0,"6,494.44",0.0,NORMAL,A1-A6,0,CURRENT
102137.0,MALE,46,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,669.0,FF,A5,KES,7912239.3,200000.0,"18,555.54",0.0,NORMAL,A1-A6,0,CURRENT
411197.0,FEMALE,36,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,738.0,BB,A5,KES,2785700.0,253000.0,"23,469.10",0.0,NORMAL,A1-A6,0,CURRENT
108041.0,MALE,48,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,653.0,GG,A5,KES,4494451.2,300000.0,"27,828.98",0.0,NORMAL,A1-A6,0,CURRENT
192369.0,MALE,29,0.0,EMPLOYED,TOURISM & HOSPITALITY,0,683.0,EE,A5,KES,2222191.75,90000.0,"3,904.99",0.0,NORMAL,A1-A6,0,CURRENT
347953.0,FEMALE,36,2.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,628.0,HH,A5,KES,1859427.55,149000.0,"13,821.73",0.0,NORMAL,A1-A6,0,CURRENT
76985.0,FEMALE,34,3.0,SELF-EMPLOYED,REAL ESTATE,MARRIED,640.0,GG,A5,KES,2759064.0,175000.0,"16,233.57",1.0,NORMAL,A1-A6,995.7,CURRENT
305965.0,FEMALE,29,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,591.0,II,A5,KES,960373.25,105211.58,"9,754.71",1.0,NORMAL,A1-A6,"9,849.91",CURRENT
234700.0,FEMALE,48,0.0,0,INDIVIDUALS,0,657.0,GG,A3,KES,1528600.14,172000.0,"15,955.28",0.0,NORMAL,A1-A6,0,CURRENT
473290.0,FEMALE,51,0.0,EMPLOYED,INDIVIDUALS,MARRIED,684.0,EE,A3,KES,528134.0,82000.0,"6,752.17",0.0,NORMAL,A1-A6,0,CURRENT
396093.0,FEMALE,46,4.0,0,INDIVIDUALS,MARRIED,644.0,GG,A3,KES,5055477.48,511000.0,"42,081.33",0.0,NORMAL,A1-A6,"42,081.33",CURRENT
298902.0,FEMALE,44,0.0,SELF-EMPLOYED,TOURISM & HOSPITALITY,MARRIED,755.0,AA,A5,KES,9151318.12,890000.0,"82,551.84",0.0,NORMAL,A1-A6,"72,877.84",CURRENT
18665.0,MALE,45,0.0,EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,735.0,BB,A5,KES,5791707.0,500000.0,"46,377.44",0.0,NORMAL,A1-A6,0,CURRENT
193172.0,MALE,39,1.0,EMPLOYED,BUSINESS SERVICES,0,660.0,FF,B9,KES,0.0,600000.0,"55,652.93",0.0,NORMAL,A1-A6,"38,651.55",CURRENT
304558.0,FEMALE,45,0.0,EMPLOYED,MANUFACTURING & PROCESSING,MARRIED,757.0,AA,A5,KES,8193128.75,853000.0,"79,119.92",0.0,NORMAL,A1-A6,"33,017.07",CURRENT
213829.0,MALE,38,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,757.0,AA,A5,KES,35874381.0,1000000.0,"81,562.61",0.0,NORMAL,A1-A6,0,CURRENT
417381.0,MALE,31,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,762.0,AA,A5,KES,1252941.99,374356.74,"22,571.24",0.0,NORMAL,A1-A6,0,CURRENT
109825.0,FEMALE,41,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,648.0,GG,A5,KES,783833.68,57000.0,"5,287.64",0.0,NORMAL,A1-A6,0,CURRENT
190469.0,,52,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",0,757.0,AA,A5,KES,,1000000.0,"82,510.38",0.0,NORMAL,A1-A6,0,CURRENT
331557.0,MALE,59,0.0,EMPLOYED,BUSINESS SERVICES,0,687.0,EE,A5,KES,2036178.85,122000.0,"16,456.03",0.0,NORMAL,A1-A6,0,CURRENT
259174.0,0,47,1.0,EMPLOYED,INDIVIDUALS,MARRIED,652.0,GG,A5,KES,1411639.15,130000.0,"10,849.92",0.0,NORMAL,A1-A6,0,CURRENT
353619.0,,52,0.0,0,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,698.0,DD,A5,KES,,850000.0,"78,850.81",0.0,NORMAL,A1-A6,0,CURRENT
16177.0,FEMALE,45,0.0,0,INDIVIDUALS,0,698.0,DD,A5,KES,4413148.1,689000.0,"63,885.45",0.0,NORMAL,A1-A6,0,CURRENT
280149.0,MALE,34,2.0,EMPLOYED,FINANCE & INSURANCE,MARRIED,712.0,CC,A5,KES,1131561.0,105000.0,"9,740.39",0.0,NORMAL,A1-A6,0,CURRENT
232921.0,MALE,40,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,728.0,CC,A5,KES,2649592.6,375000.0,"34,787.12",0.0,NORMAL,A1-A6,0,CURRENT
456847.0,0,27,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",SINGLE,735.0,BB,A5,KES,1511766.39,300000.0,"27,829.70",27.0,NORMAL,A1-A6,"28,477.97",CURRENT
18701.0,MALE,41,0.0,0,INDIVIDUALS,0,757.0,AA,A5,KES,1392179.8,100000.0,"7,650.51",0.0,NORMAL,A1-A6,0,CURRENT
482749.0,MALE,40,0.0,EMPLOYED,FINANCE & INSURANCE,0,789.0,AA,A5,KES,2315147.99,300000.0,"27,829.70",0.0,NORMAL,A1-A6,391.78,CURRENT
408800.0,FEMALE,31,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,MARRIED,757.0,AA,A5,KES,12508414.05,560000.0,"51,948.77",0.0,NORMAL,A1-A6,0,CURRENT
240878.0,FEMALE,42,0.0,EMPLOYED,INDIVIDUALS,OTHER,655.0,GG,A5,KES,1837423.31,250000.0,"23,185.91",0.0,NORMAL,A1-A6,312.32,CURRENT
389213.0,FEMALE,33,1.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,629.0,HH,A5,KES,1056484.35,51562.33,"4,810.99",0.0,NORMAL,A1-A6,0,CURRENT
399492.0,MALE,35,0.0,EMPLOYED,BUSINESS SERVICES,SINGLE,771.0,AA,A5,KES,2314200.0,1000000.0,"92,743.66",26.0,NORMAL,A1-A6,"95,083.12",CURRENT
162292.0,0,35,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,781.0,AA,A5,KES,8743970.0,483000.0,"44,795.19",0.0,NORMAL,A1-A6,0,CURRENT
397914.0,0,31,1.0,STUDENT,INDIVIDUALS,0,706.0,DD,A5,KES,15475779.5,1000000.0,"91,363.33",0.0,NORMAL,A1-A6,0,CURRENT
184205.0,MALE,31,0.0,EMPLOYED,BUSINESS SERVICES,MARRIED,703.0,DD,A5,KES,990836.25,150000.0,"13,910.98",0.0,NORMAL,A1-A6,0,CURRENT
210130.0,MALE,55,5.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,638.0,HH,A5,KES,1381629.0,375000.0,"34,777.45",54.0,WATCH,B7,"48,993.51",CURRENT
291099.0,MALE,28,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,694.0,DD,A5,KES,684592.48,95000.0,"8,810.28",0.0,NORMAL,A1-A6,0,CURRENT
358770.0,0,31,0.0,EMPLOYED,INDIVIDUALS,SINGLE,670.0,FF,A5,KES,2872327.0,528000.0,"48,966.65",0.0,NORMAL,A1-A6,0,CURRENT
350292.0,FEMALE,48,0.0,SELF-EMPLOYED,BUSINESS SERVICES,MARRIED,775.0,AA,A5,KES,8388413.0,1000000.0,"92,739.88",22.0,NORMAL,A1-A6,"70,879.34",CURRENT
92455.0,FEMALE,46,0.0,0,INDIVIDUALS,0,765.0,AA,A5,KES,2024479.29,200000.0,"18,547.98",0.0,NORMAL,A1-A6,0,CURRENT
340934.0,MALE,40,5.0,EMPLOYED,BUSINESS SERVICES,0,609.0,II,A5,KES,759443.0,110314.83,"9,896.64",0.0,NORMAL,A1-A6,59.36,CURRENT
175545.0,MALE,44,1.0,SELF-EMPLOYED,AGRICULTURE,0,580.0,JJ,B9,KES,791949.5,808628.5,"75,730.87",67.0,WATCH,B7,"232,923.37",CURRENT
309234.0,FEMALE,64,4.0,EMPLOYED,INDIVIDUALS,0,574.0,JJ,A5,KES,729068.0,100170.62,"8,843.90",0.0,NORMAL,A1-A6,0,CURRENT
142579.0,MALE,27,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,658.0,GG,A5,KES,593162.2,76000.0,"6,717.37",0.0,NORMAL,A1-A6,0,CURRENT
439902.0,0,40,0.0,0,INDIVIDUALS,0,775.0,AA,A5,KES,1190580.0,233210.27,"19,210.30",0.0,NORMAL,A1-A6,0,CURRENT
101345.0,MALE,30,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,743.0,BB,A5,KES,1706339.23,140000.0,"12,983.58",0.0,NORMAL,A1-A6,0,CURRENT
295795.0,MALE,42,0.0,EMPLOYED,TRANSPORT & COMMUNICATION,SINGLE,654.0,GG,A5,KES,20574630.91,1000000.0,0,0.0,NORMAL,A1-A6,0,CURRENT
227961.0,FEMALE,25,0.0,SELF-EMPLOYED,WHOLESALE AND RETAIL TRADE,SINGLE,717.0,CC,A5,KES,1626911.42,107000.0,"9,923.17",0.0,NORMAL,A1-A6,0,CURRENT
171617.0,MALE,40,1.0,SELF-EMPLOYED,AGRICULTURE,MARRIED,657.0,GG,A5,KES,3761401.0,1000000.0,"82,215.64",0.0,NORMAL,A1-A6,0,CURRENT
186942.0,MALE,38,1.0,EMPLOYED,TRANSPORT & COMMUNICATION,MARRIED,749.0,BB,A5,KES,1971008.2,140000.0,"11,611.23",0.0,NORMAL,A1-A6,0,CURRENT
474828.0,MALE,27,0.0,EMPLOYED,BUILDING & CONSTRUCTION,SINGLE,540.0,JJ,B9,KES,0.0,66000.0,"6,120.83",85.0,WATCH,B7,"19,250.17",CURRENT
93885.0,0,43,2.0,EMPLOYED,INDIVIDUALS,MARRIED,688.0,EE,A5,KES,680284.5,120000.0,"11,128.79",0.0,NORMAL,A1-A6,0,CURRENT
268629.0,FEMALE,52,0.0,0,INDIVIDUALS,0,704.0,DD,A5,KES,2542540.3,162000.0,"15,023.86",0.0,NORMAL,A1-A6,0,CURRENT
120467.0,FEMALE,50,2.0,0,INDIVIDUALS,0,616.0,II,A3,KES,2461254.19,417000.0,"38,672.53",0.0,NORMAL,A1-A6,0,CURRENT
344912.0,FEMALE,28,0.0,SELF-EMPLOYED,MANUFACTURING & PROCESSING,SINGLE,607.0,II,B9,KES,0.0,244000.0,"22,628.53",54.0,WATCH,B7,"42,800.29",CURRENT
144535.0,MALE,34,0.0,EMPLOYED,INDIVIDUALS,0,620.0,HH,A5,KES,795830.25,120219.88,"11,134.97",0.0,NORMAL,A1-A6,0,CURRENT
322775.0,FEMALE,38,0.0,EMPLOYED,"SOCIAL, COMMUNITY & PERSONAL SERVIC",MARRIED,558.0,JJ,A5,KES,367300.0,77000.0,"7,140.97",0.0,NORMAL,A1-A6,0,CURRENT
391743.0,MALE,25,2.0,EMPLOYED,BUSINESS SERVICES,0,590.0,II,B10,KES,237383.0,281000.0,"26,057.24",144.0,SUBSTANDARD,B8,"139,696.46",CURRENT
